,u,i,ts,label,idx
106047,483,9167,1789328.0,0,106048
106048,624,8383,1789342.0,0,106049
106049,6368,9175,1789343.0,0,106050
106050,1253,8630,1789347.0,0,106051
106051,5944,8348,1789347.0,0,106052
106052,2926,9114,1789355.0,0,106053
106053,3149,9167,1789363.0,0,106054
106054,483,9167,1789370.0,0,106055
106055,499,9139,1789382.0,0,106056
106056,6174,9167,1789388.0,0,106057
106057,1666,8814,1789394.0,0,106058
106058,1253,8630,1789411.0,0,106059
106059,13,8239,1789415.0,0,106060
106060,431,8372,1789430.0,0,106061
106061,441,8506,1789465.0,0,106062
106062,3149,9167,1789472.0,0,106063
106063,367,8473,1789480.0,0,106064
106064,2032,8328,1789536.0,0,106065
106065,1030,8691,1789552.0,0,106066
106066,125,8365,1789553.0,0,106067
106067,6371,8507,1789564.0,0,106068
106068,1030,8691,1789578.0,0,106069
106069,3149,9167,1789579.0,0,106070
106070,125,8365,1789583.0,0,106071
106071,6331,9167,1789595.0,0,106072
106072,6174,9167,1789612.0,0,106073
106073,1030,8691,1789624.0,0,106074
106074,1776,8826,1789640.0,0,106075
106075,2445,8475,1789662.0,0,106076
106076,2290,8895,1789703.0,0,106077
106077,1030,8691,1789716.0,0,106078
106078,1030,8691,1789744.0,0,106079
106079,1253,8630,1789776.0,0,106080
106080,483,9167,1789784.0,0,106081
106081,6372,9012,1789800.0,0,106082
106082,1030,8691,1789811.0,0,106083
106083,13,8239,1789817.0,0,106084
106084,1030,8691,1789864.0,0,106085
106085,1030,8691,1789876.0,0,106086
106086,449,8391,1789877.0,0,106087
106087,6174,9167,1789879.0,0,106088
106088,46,8351,1789912.0,0,106089
106089,1776,8826,1789921.0,0,106090
106090,2247,8470,1789927.0,0,106091
106091,2180,9141,1789928.0,0,106092
106092,2247,8470,1789929.0,0,106093
106093,13,8239,1789930.0,0,106094
106094,2290,8895,1789968.0,0,106095
106095,341,8346,1789977.0,0,106096
106096,5553,9167,1789982.0,0,106097
106097,5249,9106,1790027.0,0,106098
106098,13,8239,1790068.0,0,106099
106099,659,8412,1790075.0,0,106100
106100,6368,9175,1790099.0,0,106101
106101,6373,9075,1790101.0,0,106102
106102,125,8365,1790106.0,0,106103
106103,431,8475,1790110.0,0,106104
106104,499,9139,1790122.0,0,106105
106105,6174,9167,1790122.0,0,106106
106106,6174,9167,1790150.0,0,106107
106107,125,8365,1790163.0,0,106108
106108,95,8309,1790185.0,0,106109
106109,4488,9066,1790188.0,0,106110
106110,6374,8253,1790189.0,0,106111
106111,998,9012,1790218.0,0,106112
106112,238,8406,1790223.0,0,106113
106113,238,8570,1790256.0,0,106114
106114,238,8570,1790272.0,0,106115
106115,6238,8695,1790273.0,0,106116
106116,441,8506,1790282.0,0,106117
106117,4488,9066,1790293.0,0,106118
106118,172,8250,1790297.0,0,106119
106119,5249,9106,1790299.0,0,106120
106120,5553,9167,1790309.0,0,106121
106121,6262,8507,1790317.0,0,106122
106122,5553,9167,1790330.0,0,106123
106123,1030,8691,1790356.0,0,106124
106124,6373,9075,1790388.0,0,106125
106125,6262,8507,1790400.0,0,106126
106126,1494,9070,1790416.0,0,106127
106127,6262,8507,1790417.0,0,106128
106128,659,8412,1790431.0,0,106129
106129,18,8688,1790433.0,0,106130
106130,1030,8691,1790433.0,0,106131
106131,998,9012,1790443.0,0,106132
106132,5263,9103,1790448.0,0,106133
106133,5895,8863,1790450.0,0,106134
106134,5553,9167,1790456.0,0,106135
106135,6375,8286,1790468.0,0,106136
106136,441,8506,1790476.0,0,106137
106137,1776,8826,1790506.0,0,106138
106138,385,8559,1790511.0,0,106139
106139,1030,8691,1790515.0,0,106140
106140,499,9139,1790556.0,0,106141
106141,6262,8507,1790557.0,0,106142
106142,6174,9167,1790568.0,0,106143
106143,659,8412,1790573.0,0,106144
106144,1030,8691,1790582.0,0,106145
106145,1494,9070,1790591.0,0,106146
106146,46,8324,1790600.0,0,106147
106147,1030,8691,1790616.0,0,106148
106148,2492,9012,1790618.0,0,106149
106149,3441,9056,1790635.0,0,106150
106150,1776,8826,1790638.0,0,106151
106151,1030,8691,1790650.0,0,106152
106152,2492,9012,1790653.0,0,106153
106153,2492,9012,1790669.0,0,106154
106154,1776,8826,1790690.0,0,106155
106155,172,8250,1790697.0,0,106156
106156,1494,9070,1790707.0,0,106157
106157,1030,8691,1790721.0,0,106158
106158,5847,8587,1790746.0,0,106159
106159,6375,8286,1790747.0,0,106160
106160,1030,8691,1790748.0,0,106161
106161,3348,8799,1790774.0,0,106162
106162,6376,8412,1790782.0,0,106163
106163,1776,8826,1790794.0,0,106164
106164,1030,8691,1790805.0,0,106165
106165,5007,9027,1790827.0,0,106166
106166,6372,9012,1790838.0,0,106167
106167,1030,8691,1790843.0,0,106168
106168,1776,8826,1790849.0,0,106169
106169,6376,8412,1790855.0,0,106170
106170,1184,8799,1790862.0,0,106171
106171,5553,9167,1790864.0,0,106172
106172,840,8588,1790879.0,0,106173
106173,6372,9012,1790883.0,0,106174
106174,6377,8412,1790890.0,0,106175
106175,659,8412,1790896.0,0,106176
106176,489,8670,1790902.0,0,106177
106177,840,8588,1790914.0,0,106178
106178,6378,9164,1790917.0,0,106179
106179,385,9167,1790938.0,0,106180
106180,6377,8412,1790951.0,0,106181
106181,5300,9110,1790957.0,0,106182
106182,579,8943,1791008.0,0,106183
106183,1776,8826,1791015.0,0,106184
106184,63,9167,1791035.0,0,106185
106185,1923,9061,1791048.0,0,106186
106186,1206,8276,1791061.0,0,106187
106187,1653,8617,1791079.0,0,106188
106188,1719,8756,1791081.0,0,106189
106189,1779,9138,1791084.0,0,106190
106190,3545,8945,1791086.0,0,106191
106191,422,9167,1791107.0,0,106192
106192,5553,9167,1791110.0,0,106193
106193,5553,9167,1791155.0,0,106194
106194,5780,8645,1791176.0,0,106195
106195,998,9012,1791206.0,0,106196
106196,388,8247,1791208.0,0,106197
106197,1776,8826,1791212.0,0,106198
106198,1030,8691,1791231.0,0,106199
106199,6174,9167,1791248.0,0,106200
106200,271,8433,1791250.0,0,106201
106201,1030,8691,1791252.0,0,106202
106202,1030,8691,1791274.0,0,106203
106203,6379,8278,1791294.0,0,106204
106204,1030,8691,1791304.0,0,106205
106205,385,9167,1791304.0,0,106206
106206,1206,8276,1791308.0,0,106207
106207,6379,8278,1791320.0,0,106208
106208,1030,8691,1791328.0,0,106209
106209,336,8894,1791337.0,0,106210
106210,2180,8630,1791354.0,0,106211
106211,1776,8826,1791360.0,0,106212
106212,63,9167,1791390.0,0,106213
106213,385,9167,1791462.0,0,106214
106214,385,9167,1791485.0,0,106215
106215,908,8663,1791517.0,0,106216
106216,548,9164,1791530.0,0,106217
106217,2290,8895,1791560.0,0,106218
106218,5007,8568,1791567.0,0,106219
106219,6380,8646,1791574.0,0,106220
106220,5263,8725,1791590.0,0,106221
106221,2238,9078,1791617.0,0,106222
106222,5007,8568,1791620.0,0,106223
106223,513,8528,1791626.0,0,106224
106224,2290,8895,1791631.0,0,106225
106225,5007,9027,1791640.0,0,106226
106226,548,9164,1791671.0,0,106227
106227,1570,8470,1791729.0,0,106228
106228,2238,9078,1791742.0,0,106229
106229,1030,8691,1791770.0,0,106230
106230,1030,8691,1791784.0,0,106231
106231,6381,8261,1791784.0,1,106232
106232,63,9167,1791820.0,0,106233
106233,6368,9175,1791839.0,0,106234
106234,4267,8261,1791885.0,0,106235
106235,411,8295,1791890.0,0,106236
106236,2290,8895,1791910.0,0,106237
106237,1666,8814,1791916.0,0,106238
106238,499,9139,1791960.0,0,106239
106239,79,8246,1792018.0,0,106240
106240,3593,8575,1792025.0,0,106241
106241,411,8295,1792048.0,0,106242
106242,2135,9164,1792055.0,0,106243
106243,5038,8683,1792059.0,0,106244
106244,2518,8468,1792060.0,0,106245
106245,1779,8646,1792075.0,0,106246
106246,5263,8725,1792119.0,0,106247
106247,1653,8617,1792138.0,0,106248
106248,5263,8725,1792145.0,0,106249
106249,401,9076,1792177.0,0,106250
106250,6063,9163,1792219.0,0,106251
106251,3858,9044,1792229.0,0,106252
106252,499,9139,1792250.0,0,106253
106253,401,9076,1792252.0,0,106254
106254,3757,8247,1792252.0,0,106255
106255,2135,9164,1792271.0,0,106256
106256,5300,9110,1792274.0,0,106257
106257,542,8416,1792276.0,0,106258
106258,6331,9167,1792291.0,0,106259
106259,401,9076,1792294.0,0,106260
106260,411,8295,1792296.0,0,106261
106261,2135,9164,1792306.0,0,106262
106262,1666,8814,1792316.0,0,106263
106263,69,8616,1792352.0,0,106264
106264,6331,9167,1792360.0,0,106265
106265,1653,8617,1792360.0,0,106266
106266,6382,8684,1792367.0,0,106267
106267,401,8818,1792381.0,0,106268
106268,2290,8895,1792408.0,0,106269
106269,1923,9061,1792418.0,0,106270
106270,538,8319,1792445.0,0,106271
106271,6382,8684,1792465.0,0,106272
106272,2867,8412,1792473.0,0,106273
106273,718,8736,1792488.0,0,106274
106274,336,8894,1792494.0,0,106275
106275,5780,8645,1792494.0,0,106276
106276,560,8313,1792513.0,0,106277
106277,6382,8684,1792524.0,0,106278
106278,2803,8765,1792525.0,0,106279
106279,6074,9165,1792533.0,0,106280
106280,560,8313,1792551.0,0,106281
106281,1436,8811,1792555.0,0,106282
106282,6074,9165,1792577.0,0,106283
106283,6383,8610,1792587.0,0,106284
106284,1653,8617,1792597.0,0,106285
106285,2867,8412,1792610.0,0,106286
106286,718,8736,1792620.0,0,106287
106287,6191,8683,1792639.0,0,106288
106288,2290,8895,1792652.0,0,106289
106289,5300,9110,1792655.0,0,106290
106290,6191,8683,1792690.0,0,106291
106291,13,8239,1792712.0,0,106292
106292,2135,9164,1792733.0,0,106293
106293,2867,8412,1792764.0,0,106294
106294,5104,9094,1792792.0,0,106295
106295,6191,8683,1792794.0,0,106296
106296,513,8736,1792809.0,0,106297
106297,365,8471,1792835.0,0,106298
106298,1666,8814,1792846.0,0,106299
106299,998,9076,1792851.0,0,106300
106300,2135,9164,1792863.0,0,106301
106301,1792,8329,1792870.0,0,106302
106302,367,8473,1792895.0,0,106303
106303,1666,8814,1792898.0,0,106304
106304,203,8385,1792948.0,0,106305
106305,967,8427,1792975.0,0,106306
106306,3858,9044,1792982.0,0,106307
106307,3970,8610,1793019.0,0,106308
106308,13,8239,1793021.0,0,106309
106309,367,8473,1793047.0,0,106310
106310,783,8646,1793075.0,0,106311
106311,5300,9110,1793078.0,0,106312
106312,6074,9165,1793080.0,0,106313
106313,5249,9106,1793102.0,0,106314
106314,2789,8523,1793105.0,0,106315
106315,367,8473,1793138.0,0,106316
106316,5847,8587,1793245.0,0,106317
106317,995,8734,1793258.0,0,106318
106318,5249,9106,1793304.0,0,106319
106319,5780,8645,1793307.0,0,106320
106320,995,8734,1793332.0,0,106321
106321,441,8506,1793332.0,0,106322
106322,336,8894,1793353.0,0,106323
106323,249,8416,1793372.0,0,106324
106324,2290,8895,1793389.0,0,106325
106325,249,8416,1793402.0,0,106326
106326,5468,9119,1793429.0,0,106327
106327,2290,8895,1793429.0,0,106328
106328,3858,9033,1793444.0,0,106329
106329,5780,8645,1793450.0,0,106330
106330,2290,8895,1793452.0,0,106331
106331,881,8272,1793460.0,0,106332
106332,5870,9046,1793477.0,0,106333
106333,6331,9167,1793509.0,0,106334
106334,6074,9165,1793513.0,0,106335
106335,5717,8651,1793516.0,0,106336
106336,1330,8670,1793519.0,0,106337
106337,2290,8895,1793520.0,0,106338
106338,5870,9046,1793520.0,0,106339
106339,6368,9175,1793538.0,0,106340
106340,2290,8895,1793567.0,0,106341
106341,6331,9167,1793589.0,0,106342
106342,995,8734,1793602.0,0,106343
106343,6222,8756,1793615.0,0,106344
106344,499,9139,1793621.0,0,106345
106345,5870,9046,1793642.0,0,106346
106346,6238,8695,1793656.0,0,106347
106347,5249,9106,1793660.0,0,106348
106348,5847,8587,1793676.0,0,106349
106349,6238,8695,1793700.0,0,106350
106350,5847,8587,1793700.0,0,106351
106351,4396,9167,1793708.0,0,106352
106352,5038,9167,1793710.0,0,106353
106353,5870,9046,1793718.0,0,106354
106354,609,8876,1793723.0,0,106355
106355,6384,9167,1793724.0,0,106356
106356,5249,9106,1793752.0,0,106357
106357,6238,8695,1793762.0,0,106358
106358,6385,8296,1793788.0,0,106359
106359,5780,8645,1793790.0,0,106360
106360,6074,9165,1793796.0,0,106361
106361,1678,8453,1793799.0,0,106362
106362,2376,8572,1793808.0,0,106363
106363,1792,8246,1793813.0,0,106364
106364,6368,9175,1793836.0,0,106365
106365,2376,8572,1793846.0,0,106366
106366,5780,8645,1793848.0,0,106367
106367,5800,8653,1793869.0,0,106368
106368,5870,9046,1793898.0,0,106369
106369,5780,8645,1793919.0,0,106370
106370,1436,8313,1793937.0,0,106371
106371,6386,8683,1793941.0,0,106372
106372,249,8653,1793952.0,0,106373
106373,5847,8587,1793960.0,0,106374
106374,1792,8246,1793970.0,0,106375
106375,367,8473,1793974.0,0,106376
106376,5847,8587,1793985.0,0,106377
106377,6331,9167,1793989.0,0,106378
106378,548,9164,1794004.0,0,106379
106379,5870,9046,1794005.0,0,106380
106380,6222,8756,1794007.0,0,106381
106381,6074,9165,1794026.0,0,106382
106382,441,8506,1794036.0,0,106383
106383,2290,8895,1794039.0,0,106384
106384,975,9167,1794040.0,0,106385
106385,6074,9165,1794061.0,0,106386
106386,367,8473,1794073.0,0,106387
106387,6387,8853,1794083.0,0,106388
106388,1436,8313,1794088.0,0,106389
106389,5249,9106,1794091.0,0,106390
106390,6388,8468,1794113.0,0,106391
106391,367,8473,1794116.0,0,106392
106392,5870,9046,1794181.0,0,106393
106393,367,8473,1794203.0,0,106394
106394,1258,8736,1794214.0,0,106395
106395,441,8506,1794217.0,0,106396
106396,2789,8523,1794266.0,0,106397
106397,367,8473,1794288.0,0,106398
106398,1391,9046,1794293.0,0,106399
106399,1349,8388,1794301.0,0,106400
106400,1666,8814,1794311.0,0,106401
106401,1349,8388,1794321.0,0,106402
106402,2376,8572,1794341.0,0,106403
106403,5384,8578,1794373.0,0,106404
106404,1349,8298,1794376.0,0,106405
106405,5870,9046,1794380.0,0,106406
106406,5800,8653,1794398.0,0,106407
106407,2290,8895,1794408.0,0,106408
106408,226,8395,1794408.0,0,106409
106409,1923,9061,1794423.0,0,106410
106410,3206,9167,1794429.0,0,106411
106411,1349,8369,1794439.0,0,106412
106412,143,9169,1794440.0,0,106413
106413,5870,9046,1794452.0,0,106414
106414,548,9164,1794459.0,0,106415
106415,5847,8587,1794490.0,0,106416
106416,5870,9046,1794503.0,0,106417
106417,6174,9167,1794504.0,0,106418
106418,1349,8388,1794511.0,0,106419
106419,1923,9061,1794532.0,0,106420
106420,3206,9167,1794536.0,0,106421
106421,249,8653,1794549.0,0,106422
106422,1923,9061,1794558.0,0,106423
106423,626,8610,1794568.0,0,106424
106424,548,9164,1794579.0,0,106425
106425,6222,8756,1794587.0,1,106426
106426,1493,8639,1794591.0,0,106427
106427,5800,8653,1794595.0,0,106428
106428,1923,9061,1794619.0,0,106429
106429,1391,9046,1794658.0,0,106430
106430,1923,9061,1794665.0,0,106431
106431,249,8653,1794689.0,0,106432
106432,1678,8453,1794700.0,0,106433
106433,5800,8653,1794701.0,0,106434
106434,5870,9046,1794714.0,0,106435
106435,1923,9061,1794736.0,0,106436
106436,1923,9061,1794816.0,0,106437
106437,3492,9117,1794831.0,0,106438
106438,6389,9167,1794866.0,0,106439
106439,3702,8377,1794873.0,0,106440
106440,3846,9030,1794902.0,0,106441
106441,1391,9046,1794914.0,0,106442
106442,2135,9164,1794925.0,0,106443
106443,2789,8523,1795002.0,0,106444
106444,2135,9164,1795075.0,0,106445
106445,6384,9164,1795092.0,1,106446
106446,5300,9110,1795100.0,0,106447
106447,3846,9030,1795132.0,0,106448
106448,6327,9172,1795157.0,0,106449
106449,949,8674,1795183.0,0,106450
106450,579,8943,1795189.0,0,106451
106451,143,9169,1795198.0,0,106452
106452,2789,8523,1795214.0,0,106453
106453,143,9169,1795217.0,0,106454
106454,6368,9175,1795219.0,0,106455
106455,2135,9164,1795267.0,0,106456
106456,737,8606,1795268.0,0,106457
106457,5553,9167,1795271.0,0,106458
106458,2265,8819,1795286.0,0,106459
106459,6368,9175,1795287.0,0,106460
106460,401,8818,1795307.0,0,106461
106461,6327,9172,1795368.0,0,106462
106462,548,9164,1795387.0,0,106463
106463,143,9169,1795389.0,0,106464
106464,6390,8391,1795391.0,0,106465
106465,548,9164,1795413.0,0,106466
106466,401,8818,1795419.0,0,106467
106467,3846,9030,1795426.0,0,106468
106468,401,8818,1795460.0,0,106469
106469,1739,8377,1795466.0,0,106470
106470,1069,8706,1795468.0,0,106471
106471,2345,9080,1795476.0,0,106472
106472,548,9164,1795493.0,0,106473
106473,5670,8684,1795512.0,0,106474
106474,5847,8587,1795517.0,0,106475
106475,4241,8735,1795531.0,0,106476
106476,5847,8587,1795539.0,0,106477
106477,2789,8523,1795571.0,0,106478
106478,3405,8963,1795579.0,0,106479
106479,1739,8377,1795586.0,0,106480
106480,143,9169,1795656.0,0,106481
106481,4149,9050,1795662.0,0,106482
106482,372,8695,1795667.0,0,106483
106483,143,9169,1795698.0,0,106484
106484,5954,9157,1795708.0,0,106485
106485,5670,8684,1795710.0,0,106486
106486,5954,9157,1795727.0,0,106487
106487,48,8743,1795755.0,0,106488
106488,4330,8293,1795776.0,0,106489
106489,5847,8587,1795812.0,0,106490
106490,548,9164,1795830.0,0,106491
106491,143,9169,1795832.0,0,106492
106492,6174,9167,1795837.0,0,106493
106493,998,8930,1795839.0,0,106494
106494,5670,8684,1795841.0,0,106495
106495,401,8818,1795842.0,0,106496
106496,548,9164,1795858.0,0,106497
106497,4179,8272,1795875.0,0,106498
106498,5670,8684,1795884.0,0,106499
106499,6391,8651,1795900.0,0,106500
106500,4149,9050,1795929.0,0,106501
106501,998,8930,1795944.0,0,106502
106502,4149,9050,1795967.0,0,106503
106503,783,8651,1795972.0,0,106504
106504,2492,8738,1796072.0,0,106505
106505,602,8996,1796089.0,0,106506
106506,5834,8578,1796093.0,0,106507
106507,967,8427,1796109.0,0,106508
106508,143,9169,1796131.0,0,106509
106509,3405,8963,1796132.0,0,106510
106510,609,8274,1796135.0,0,106511
106511,5847,8587,1796143.0,0,106512
106512,5670,8684,1796158.0,0,106513
106513,1360,9168,1796247.0,0,106514
106514,5670,8684,1796269.0,0,106515
106515,367,8473,1796269.0,0,106516
106516,1923,9061,1796269.0,0,106517
106517,5789,9146,1796296.0,0,106518
106518,1923,9061,1796318.0,0,106519
106519,5954,9157,1796326.0,0,106520
106520,1923,9061,1796343.0,0,106521
106521,250,8284,1796345.0,0,106522
106522,5789,9146,1796345.0,0,106523
106523,367,8473,1796349.0,0,106524
106524,5954,9157,1796354.0,0,106525
106525,143,9169,1796363.0,0,106526
106526,2518,8468,1796371.0,0,106527
106527,6392,9090,1796380.0,0,106528
106528,5954,9157,1796383.0,0,106529
106529,401,8738,1796384.0,0,106530
106530,4396,9167,1796386.0,0,106531
106531,602,8562,1796409.0,0,106532
106532,5954,9157,1796412.0,0,106533
106533,4149,9050,1796414.0,0,106534
106534,1364,8578,1796418.0,0,106535
106535,967,8427,1796425.0,0,106536
106536,5954,9157,1796436.0,0,106537
106537,367,8473,1796449.0,0,106538
106538,5670,8684,1796459.0,0,106539
106539,6392,9090,1796459.0,0,106540
106540,5954,9157,1796465.0,0,106541
106541,6087,8490,1796468.0,0,106542
106542,1923,9061,1796491.0,0,106543
106543,4149,9050,1796531.0,0,106544
106544,313,8454,1796549.0,0,106545
106545,4448,8397,1796555.0,0,106546
106546,17,9110,1796561.0,0,106547
106547,6087,8490,1796562.0,0,106548
106548,367,8473,1796563.0,0,106549
106549,72,8836,1796575.0,0,106550
106550,5670,8684,1796587.0,0,106551
106551,143,9169,1796592.0,0,106552
106552,17,9110,1796602.0,0,106553
106553,4149,9050,1796621.0,0,106554
106554,5670,8684,1796632.0,0,106555
106555,367,8473,1796659.0,0,106556
106556,5670,8684,1796680.0,0,106557
106557,5523,8930,1796681.0,0,106558
106558,367,8473,1796695.0,0,106559
106559,4056,9089,1796701.0,0,106560
106560,6174,9167,1796724.0,0,106561
106561,602,8996,1796761.0,0,106562
106562,548,9164,1796817.0,0,106563
106563,5895,8863,1796821.0,0,106564
106564,6393,9167,1796845.0,0,106565
106565,5895,8863,1796883.0,0,106566
106566,310,8453,1796945.0,0,106567
106567,5670,8684,1796971.0,0,106568
106568,5954,9157,1796986.0,0,106569
106569,411,8295,1797007.0,0,106570
106570,5895,8863,1797016.0,0,106571
106571,365,8471,1797029.0,0,106572
106572,5954,9157,1797033.0,0,106573
106573,4149,9050,1797054.0,0,106574
106574,6368,9175,1797067.0,0,106575
106575,6074,9165,1797079.0,0,106576
106576,6074,9165,1797098.0,0,106577
106577,4149,9050,1797108.0,0,106578
106578,5954,9157,1797119.0,0,106579
106579,3405,8963,1797126.0,0,106580
106580,1723,8803,1797130.0,0,106581
106581,6368,9175,1797144.0,0,106582
106582,6394,8836,1797154.0,0,106583
106583,6174,9167,1797171.0,0,106584
106584,5954,9157,1797171.0,0,106585
106585,3405,8963,1797176.0,0,106586
106586,6368,9175,1797214.0,0,106587
106587,5670,8684,1797237.0,0,106588
106588,6074,9165,1797250.0,0,106589
106589,6368,9175,1797251.0,0,106590
106590,5954,9157,1797253.0,0,106591
106591,6210,9167,1797263.0,0,106592
106592,3405,8963,1797269.0,0,106593
106593,6368,9175,1797299.0,0,106594
106594,1723,8803,1797312.0,0,106595
106595,5954,9157,1797339.0,0,106596
106596,6327,9172,1797353.0,0,106597
106597,4149,9050,1797372.0,0,106598
106598,1393,8471,1797381.0,0,106599
106599,411,8295,1797406.0,0,106600
106600,4149,9050,1797446.0,0,106601
106601,5954,9157,1797456.0,0,106602
106602,5889,9149,1797475.0,0,106603
106603,548,9164,1797484.0,0,106604
106604,4531,9068,1797486.0,0,106605
106605,5895,8863,1797489.0,0,106606
106606,271,8433,1797533.0,0,106607
106607,1393,8471,1797543.0,0,106608
106608,5954,9157,1797552.0,0,106609
106609,6327,9172,1797579.0,0,106610
106610,6327,9172,1797593.0,0,106611
106611,5954,9157,1797604.0,0,106612
106612,998,8738,1797620.0,0,106613
106613,4066,8362,1797634.0,0,106614
106614,4040,9167,1797639.0,0,106615
106615,269,8432,1797642.0,0,106616
106616,647,9164,1797650.0,0,106617
106617,5954,9157,1797655.0,0,106618
106618,3086,8336,1797657.0,0,106619
106619,6368,9175,1797705.0,0,106620
106620,5954,9157,1797718.0,0,106621
106621,271,8433,1797723.0,0,106622
106622,269,8432,1797725.0,0,106623
106623,6368,9175,1797741.0,0,106624
106624,5954,9157,1797754.0,0,106625
106625,6327,9172,1797761.0,0,106626
106626,4040,9167,1797761.0,0,106627
106627,143,9169,1797766.0,0,106628
106628,5670,8684,1797771.0,0,106629
106629,1678,8453,1797801.0,0,106630
106630,5954,9157,1797810.0,0,106631
106631,5670,8684,1797825.0,0,106632
106632,1780,8727,1797829.0,0,106633
106633,5954,9157,1797843.0,0,106634
106634,5889,9149,1797845.0,0,106635
106635,6395,8402,1797870.0,0,106636
106636,548,9164,1797878.0,0,106637
106637,380,8955,1797889.0,0,106638
106638,271,8433,1797895.0,0,106639
106639,952,8529,1797895.0,0,106640
106640,5670,8684,1797900.0,0,106641
106641,2135,9164,1797925.0,0,106642
106642,998,8818,1797929.0,0,106643
106643,5954,9157,1797949.0,0,106644
106644,5670,8684,1797954.0,0,106645
106645,2135,9164,1797962.0,0,106646
106646,6217,8344,1797972.0,0,106647
106647,5954,9157,1797998.0,0,106648
106648,26,8253,1798002.0,0,106649
106649,4040,9167,1798002.0,0,106650
106650,4149,9050,1798007.0,0,106651
106651,5954,9157,1798035.0,0,106652
106652,4149,9050,1798055.0,0,106653
106653,6395,8402,1798077.0,0,106654
106654,271,8433,1798081.0,0,106655
106655,4531,9068,1798083.0,0,106656
106656,1953,8492,1798093.0,0,106657
106657,143,9169,1798151.0,0,106658
106658,271,8433,1798175.0,0,106659
106659,6327,9172,1798182.0,0,106660
106660,1976,8578,1798192.0,0,106661
106661,6368,9175,1798197.0,0,106662
106662,6396,8375,1798204.0,0,106663
106663,5464,8517,1798254.0,0,106664
106664,5954,9157,1798261.0,0,106665
106665,5895,8863,1798299.0,0,106666
106666,6395,8402,1798312.0,0,106667
106667,375,8475,1798313.0,0,106668
106668,5895,8863,1798330.0,0,106669
106669,143,9169,1798342.0,0,106670
106670,5300,9110,1798345.0,0,106671
106671,6087,9076,1798391.0,0,106672
106672,2135,9164,1798399.0,0,106673
106673,843,8639,1798411.0,0,106674
106674,5670,8684,1798442.0,0,106675
106675,143,9169,1798464.0,0,106676
106676,1976,8578,1798472.0,0,106677
106677,5670,8684,1798474.0,0,106678
106678,365,8471,1798484.0,0,106679
106679,6327,9172,1798508.0,0,106680
106680,6327,9172,1798533.0,0,106681
106681,998,8818,1798576.0,0,106682
106682,6327,9172,1798598.0,0,106683
106683,6396,8538,1798608.0,0,106684
106684,6339,9167,1798647.0,0,106685
106685,6327,9172,1798663.0,0,106686
106686,6339,9167,1798669.0,0,106687
106687,3352,8818,1798673.0,0,106688
106688,548,9164,1798683.0,0,106689
106689,6339,9167,1798703.0,0,106690
106690,6368,9175,1798735.0,0,106691
106691,6327,9172,1798747.0,0,106692
106692,998,8818,1798776.0,0,106693
106693,4488,9066,1798815.0,0,106694
106694,5954,9157,1798838.0,0,106695
106695,1976,8578,1798864.0,0,106696
106696,375,8837,1798869.0,0,106697
106697,286,8437,1798874.0,0,106698
106698,5954,9157,1798888.0,0,106699
106699,2025,9167,1798907.0,0,106700
106700,286,8437,1798910.0,0,106701
106701,286,8437,1798935.0,0,106702
106702,6174,9167,1798944.0,0,106703
106703,4765,8964,1798953.0,0,106704
106704,4765,8964,1798977.0,0,106705
106705,4869,9118,1798986.0,0,106706
106706,1088,8922,1798987.0,0,106707
106707,6174,9167,1798989.0,0,106708
106708,271,8433,1799030.0,0,106709
106709,1088,8922,1799049.0,0,106710
106710,1198,8559,1799062.0,0,106711
106711,365,8471,1799071.0,0,106712
106712,1198,8559,1799095.0,0,106713
106713,1088,8922,1799135.0,0,106714
106714,5394,8604,1799188.0,0,106715
106715,6327,9172,1799201.0,0,106716
106716,3352,8490,1799229.0,0,106717
106717,5954,9157,1799241.0,0,106718
106718,3405,8963,1799251.0,0,106719
106719,4086,8986,1799290.0,0,106720
106720,3405,8963,1799290.0,0,106721
106721,5954,9157,1799294.0,0,106722
106722,1115,8291,1799299.0,0,106723
106723,3086,8293,1799330.0,0,106724
106724,5468,9119,1799376.0,0,106725
106725,6368,9175,1799394.0,0,106726
106726,2122,8635,1799415.0,0,106727
106727,6327,9172,1799418.0,0,106728
106728,548,9164,1799439.0,0,106729
106729,3405,8963,1799450.0,0,106730
106730,4330,8293,1799483.0,0,106731
106731,3405,8963,1799554.0,0,106732
106732,5553,9167,1799556.0,0,106733
106733,6327,9172,1799619.0,0,106734
106734,5847,8587,1799626.0,0,106735
106735,998,8930,1799628.0,0,106736
106736,310,8453,1799657.0,0,106737
106737,336,8965,1799666.0,0,106738
106738,1364,8578,1799695.0,0,106739
106739,6397,9167,1799713.0,0,106740
106740,336,8965,1799716.0,0,106741
106741,6174,9167,1799745.0,0,106742
106742,5468,9119,1799768.0,0,106743
106743,6327,9172,1799770.0,0,106744
106744,5954,9157,1799846.0,0,106745
106745,5963,9158,1799857.0,0,106746
106746,5468,9119,1799861.0,0,106747
106747,2990,8284,1799878.0,0,106748
106748,5963,9158,1799895.0,0,106749
106749,483,9167,1799943.0,0,106750
106750,1461,8869,1799976.0,0,106751
106751,1190,9141,1799990.0,0,106752
106752,548,9164,1799993.0,0,106753
106753,271,8433,1800020.0,0,106754
106754,1190,9141,1800024.0,0,106755
106755,143,9079,1800030.0,0,106756
