,u,i,ts,label,idx
153215,3121,7057,1107468.0,0,153216
153216,3121,7055,1107475.0,0,153217
153217,5442,7062,1107477.0,0,153218
153218,5442,7055,1107493.0,0,153219
153219,5442,7062,1107497.0,0,153220
153220,3898,7060,1107506.0,0,153221
153221,5442,7055,1107508.0,0,153222
153222,3898,7070,1107510.0,0,153223
153223,5442,7070,1107520.0,0,153224
153224,3656,7060,1107550.0,0,153225
153225,1330,7049,1107567.0,0,153226
153226,1330,7050,1107575.0,0,153227
153227,1330,7049,1107581.0,0,153228
153228,1330,7051,1107584.0,0,153229
153229,5438,7055,1107588.0,0,153230
153230,5438,7067,1107592.0,0,153231
153231,2939,7063,1107625.0,0,153232
153232,2939,7050,1107631.0,0,153233
153233,2939,7053,1107639.0,0,153234
153234,134,7078,1107640.0,0,153235
153235,672,7076,1107671.0,0,153236
153236,5438,7062,1107682.0,0,153237
153237,5438,7055,1107697.0,0,153238
153238,5442,7080,1107710.0,0,153239
153239,3121,7062,1107711.0,0,153240
153240,5281,7065,1107715.0,0,153241
153241,5281,7066,1107716.0,0,153242
153242,5442,7070,1107721.0,0,153243
153243,3121,7062,1107727.0,0,153244
153244,5442,7080,1107734.0,0,153245
153245,3121,7073,1107743.0,0,153246
153246,5442,7080,1107752.0,0,153247
153247,2939,7053,1107765.0,0,153248
153248,2939,7064,1107766.0,0,153249
153249,5441,7055,1107768.0,0,153250
153250,5441,7063,1107769.0,0,153251
153251,1762,7076,1107774.0,0,153252
153252,773,7060,1107788.0,0,153253
153253,3656,7074,1107789.0,0,153254
153254,5442,7060,1107833.0,0,153255
153255,5442,7055,1107845.0,0,153256
153256,1185,7060,1107852.0,0,153257
153257,5442,7055,1107857.0,0,153258
153258,5020,7080,1107865.0,0,153259
153259,5442,7051,1107865.0,0,153260
153260,5020,7080,1107866.0,0,153261
153261,5443,7064,1107888.0,1,153262
153262,3189,7074,1107889.0,0,153263
153263,3189,7075,1107890.0,0,153264
153264,2939,7053,1107896.0,0,153265
153265,2939,7064,1107897.0,0,153266
153266,5441,7062,1107920.0,0,153267
153267,5441,7057,1107926.0,0,153268
153268,2811,7060,1107929.0,0,153269
153269,1580,7056,1107942.0,0,153270
153270,5441,7065,1107945.0,0,153271
153271,201,7060,1107948.0,0,153272
153272,115,7056,1107954.0,0,153273
153273,1617,7057,1107961.0,0,153274
153274,1617,7067,1107961.0,0,153275
153275,4056,7058,1107964.0,0,153276
153276,5020,7080,1107967.0,0,153277
153277,115,7070,1107971.0,0,153278
153278,1580,7051,1107978.0,0,153279
153279,3656,7074,1107997.0,0,153280
153280,4430,7051,1108005.0,0,153281
153281,115,7080,1108019.0,0,153282
153282,4430,7052,1108020.0,0,153283
153283,4430,7061,1108021.0,0,153284
153284,115,7080,1108021.0,0,153285
153285,1330,7061,1108052.0,0,153286
153286,3898,7060,1108056.0,0,153287
153287,1617,7057,1108063.0,0,153288
153288,5445,7049,1108074.0,0,153289
153289,115,7080,1108090.0,0,153290
153290,5392,7055,1108115.0,0,153291
153291,672,7079,1108130.0,0,153292
153292,4464,7056,1108133.0,0,153293
153293,4464,7052,1108140.0,0,153294
153294,5444,7053,1108146.0,0,153295
153295,5444,7063,1108147.0,0,153296
153296,4958,7056,1108166.0,0,153297
153297,5324,7056,1108167.0,0,153298
153298,4958,7053,1108170.0,0,153299
153299,5324,7053,1108174.0,0,153300
153300,3656,7077,1108195.0,0,153301
153301,5030,7073,1108222.0,0,153302
153302,5440,7058,1108239.0,0,153303
153303,4209,7060,1108248.0,0,153304
153304,5440,7053,1108253.0,0,153305
153305,4919,7055,1108258.0,0,153306
153306,4209,7073,1108258.0,0,153307
153307,4919,7067,1108259.0,0,153308
153308,4982,7079,1108261.0,0,153309
153309,5303,7056,1108280.0,0,153310
153310,624,7056,1108310.0,0,153311
153311,1059,7060,1108320.0,0,153312
153312,624,7073,1108332.0,0,153313
153313,1059,7072,1108333.0,0,153314
153314,1059,7057,1108361.0,0,153315
153315,5392,7062,1108367.0,0,153316
153316,1059,7057,1108369.0,0,153317
153317,5392,7062,1108374.0,0,153318
153318,1059,7057,1108387.0,0,153319
153319,5392,7055,1108388.0,0,153320
153320,2878,7060,1108393.0,0,153321
153321,5392,7055,1108394.0,0,153322
153322,3376,7078,1108395.0,0,153323
153323,3376,7079,1108396.0,0,153324
153324,5392,7057,1108397.0,0,153325
153325,3376,7072,1108404.0,0,153326
153326,3376,7082,1108405.0,0,153327
153327,1059,7072,1108407.0,0,153328
153328,3376,7078,1108412.0,0,153329
153329,5271,7060,1108417.0,0,153330
153330,5271,7073,1108424.0,0,153331
153331,5446,7049,1108436.0,0,153332
153332,5030,7073,1108438.0,0,153333
153333,5237,7065,1108441.0,0,153334
153334,5237,7066,1108442.0,0,153335
153335,5446,7051,1108449.0,0,153336
153336,4430,7053,1108457.0,0,153337
153337,4430,7063,1108457.0,0,153338
153338,4982,7078,1108466.0,0,153339
153339,4517,7070,1108468.0,0,153340
153340,4517,7083,1108469.0,0,153341
153341,2878,7060,1108480.0,0,153342
153342,2878,7072,1108482.0,0,153343
153343,257,7060,1108484.0,0,153344
153344,5303,7073,1108486.0,0,153345
153345,257,7070,1108487.0,0,153346
153346,1891,7057,1108488.0,0,153347
153347,4027,7060,1108492.0,0,153348
153348,1891,7073,1108513.0,0,153349
153349,4027,7049,1108528.0,0,153350
153350,1617,7055,1108549.0,0,153351
153351,4027,7050,1108552.0,0,153352
153352,4027,7049,1108555.0,0,153353
153353,507,7056,1108558.0,0,153354
153354,3463,7081,1108596.0,0,153355
153355,3463,7082,1108597.0,0,153356
153356,4791,7063,1108612.0,0,153357
153357,1617,7062,1108624.0,0,153358
153358,507,7073,1108629.0,0,153359
153359,5152,7051,1108630.0,0,153360
153360,5152,7052,1108633.0,0,153361
153361,1617,7062,1108637.0,0,153362
153362,5152,7053,1108638.0,0,153363
153363,5152,7063,1108639.0,0,153364
153364,1617,7062,1108639.0,0,153365
153365,5152,7053,1108642.0,0,153366
153366,4919,7062,1108646.0,0,153367
153367,5152,7055,1108649.0,0,153368
153368,5152,7064,1108650.0,0,153369
153369,1617,7055,1108658.0,0,153370
153370,1617,7062,1108665.0,0,153371
153371,4919,7062,1108666.0,0,153372
153372,4919,7057,1108670.0,0,153373
153373,5002,7055,1108677.0,0,153374
153374,5002,7067,1108678.0,0,153375
153375,1864,7056,1108685.0,0,153376
153376,1891,7075,1108697.0,0,153377
153377,200,7070,1108697.0,0,153378
153378,1864,7053,1108698.0,1,153379
153379,4919,7057,1108711.0,0,153380
153380,4791,7052,1108731.0,0,153381
153381,5271,7073,1108735.0,0,153382
153382,5271,7075,1108735.0,0,153383
153383,3189,7073,1108752.0,0,153384
153384,3189,7077,1108753.0,0,153385
153385,5445,7049,1108758.0,0,153386
153386,5030,7074,1108763.0,0,153387
153387,5445,7058,1108775.0,0,153388
153388,5445,7049,1108783.0,0,153389
153389,3656,7076,1108786.0,0,153390
153390,5447,7049,1108796.0,0,153391
153391,5445,7049,1108800.0,0,153392
153392,5445,7050,1108805.0,0,153393
153393,5445,7051,1108811.0,0,153394
153394,5270,7058,1108816.0,0,153395
153395,5281,7055,1108822.0,0,153396
153396,5281,7067,1108823.0,0,153397
153397,5447,7049,1108827.0,0,153398
153398,5270,7058,1108835.0,0,153399
153399,5270,7049,1108838.0,0,153400
153400,5270,7051,1108845.0,0,153401
153401,4791,7057,1108871.0,0,153402
153402,5448,7049,1108875.0,0,153403
153403,4791,7052,1108877.0,0,153404
153404,5444,7054,1108886.0,0,153405
153405,5444,7064,1108887.0,0,153406
153406,5448,7051,1108888.0,0,153407
153407,4791,7052,1108888.0,0,153408
153408,5448,7053,1108902.0,0,153409
153409,5448,7050,1108911.0,0,153410
153410,2756,7060,1108913.0,0,153411
153411,2939,7064,1108936.0,0,153412
153412,5447,7049,1108944.0,0,153413
153413,5271,7073,1108961.0,0,153414
153414,5271,7075,1108961.0,0,153415
153415,5445,7061,1108983.0,1,153416
153416,1460,7056,1108986.0,0,153417
153417,624,7074,1108988.0,0,153418
153418,624,7075,1108989.0,0,153419
153419,1460,7073,1109006.0,0,153420
153420,3463,7070,1109032.0,0,153421
153421,3463,7083,1109032.0,0,153422
153422,5435,7056,1109036.0,0,153423
153423,5271,7073,1109037.0,0,153424
153424,5271,7075,1109037.0,0,153425
153425,4791,7053,1109045.0,0,153426
153426,672,7078,1109045.0,0,153427
153427,5435,7054,1109047.0,0,153428
153428,480,7070,1109062.0,0,153429
153429,672,7060,1109071.0,0,153430
153430,5448,7058,1109074.0,0,153431
153431,5449,7049,1109074.0,0,153432
153432,5281,7062,1109076.0,0,153433
153433,672,7078,1109076.0,0,153434
153434,5281,7062,1109083.0,0,153435
153435,672,7078,1109087.0,0,153436
153436,5448,7051,1109089.0,0,153437
153437,5281,7062,1109093.0,0,153438
153438,5030,7074,1109097.0,0,153439
153439,2091,7060,1109099.0,0,153440
153440,4791,7053,1109102.0,0,153441
153441,5281,7062,1109103.0,0,153442
153442,5448,7055,1109103.0,0,153443
153443,5271,7073,1109107.0,0,153444
153444,5271,7075,1109107.0,0,153445
153445,5448,7073,1109109.0,0,153446
153446,5449,7057,1109109.0,0,153447
153447,5030,7074,1109111.0,0,153448
153448,507,7074,1109112.0,0,153449
153449,5281,7057,1109113.0,0,153450
153450,5303,7074,1109116.0,0,153451
153451,5446,7056,1109120.0,0,153452
153452,5281,7057,1109125.0,0,153453
153453,5446,7051,1109126.0,0,153454
153454,2939,7054,1109128.0,0,153455
153455,5281,7055,1109130.0,0,153456
153456,5002,7062,1109131.0,0,153457
153457,5449,7057,1109136.0,0,153458
153458,5281,7062,1109137.0,0,153459
153459,4209,7074,1109137.0,0,153460
153460,4209,7075,1109138.0,0,153461
153461,5002,7062,1109141.0,0,153462
153462,4919,7056,1109144.0,0,153463
153463,2939,7054,1109145.0,0,153464
153464,5449,7057,1109145.0,0,153465
153465,5281,7056,1109150.0,0,153466
153466,2939,7054,1109151.0,0,153467
153467,3805,7060,1109166.0,0,153468
153468,5435,7054,1109172.0,0,153469
153469,5435,7053,1109177.0,0,153470
153470,5435,7052,1109183.0,0,153471
153471,5444,7065,1109183.0,0,153472
153472,5444,7066,1109184.0,0,153473
153473,1460,7072,1109200.0,0,153474
153474,1460,7075,1109200.0,0,153475
153475,5270,7061,1109203.0,0,153476
153476,5435,7052,1109204.0,0,153477
153477,3905,7078,1109220.0,0,153478
153478,3805,7060,1109223.0,0,153479
153479,3905,7078,1109227.0,0,153480
153480,3805,7060,1109232.0,0,153481
153481,5238,7056,1109258.0,0,153482
153482,5238,7057,1109261.0,0,153483
153483,3144,7056,1109265.0,0,153484
153484,3189,7072,1109270.0,0,153485
153485,3189,7075,1109271.0,0,153486
153486,3463,7080,1109277.0,0,153487
153487,5446,7061,1109296.0,0,153488
153488,5440,7054,1109300.0,0,153489
153489,5440,7064,1109301.0,0,153490
153490,294,7060,1109302.0,0,153491
153491,5447,7058,1109306.0,0,153492
153492,294,7081,1109317.0,0,153493
153493,5449,7072,1109317.0,0,153494
153494,5447,7049,1109325.0,0,153495
153495,5447,7050,1109332.0,0,153496
153496,1460,7073,1109338.0,0,153497
153497,5447,7051,1109368.0,0,153498
153498,4718,7081,1109384.0,0,153499
153499,5002,7062,1109392.0,0,153500
153500,1736,7060,1109408.0,0,153501
153501,278,7056,1109410.0,0,153502
153502,5002,7062,1109415.0,0,153503
153503,3463,7080,1109420.0,0,153504
153504,1460,7075,1109444.0,0,153505
153505,3463,7055,1109444.0,0,153506
153506,4978,7060,1109452.0,0,153507
153507,200,7080,1109465.0,0,153508
153508,5237,7055,1109465.0,0,153509
153509,5237,7067,1109465.0,0,153510
153510,4978,7076,1109467.0,0,153511
153511,5450,7049,1109473.0,0,153512
153512,1460,7060,1109481.0,0,153513
153513,1460,7073,1109488.0,0,153514
153514,200,7080,1109489.0,0,153515
153515,1460,7060,1109530.0,0,153516
153516,200,7070,1109532.0,0,153517
153517,480,7073,1109536.0,0,153518
153518,200,7070,1109552.0,0,153519
153519,5342,7064,1109558.0,0,153520
153520,1580,7052,1109569.0,0,153521
153521,1580,7061,1109570.0,0,153522
153522,1580,7052,1109571.0,0,153523
153523,294,7081,1109603.0,0,153524
153524,294,7083,1109604.0,0,153525
153525,1460,7073,1109605.0,0,153526
153526,5446,7056,1109611.0,0,153527
153527,4430,7053,1109616.0,0,153528
153528,5446,7052,1109618.0,0,153529
153529,5451,7049,1109628.0,0,153530
153530,5446,7057,1109628.0,0,153531
153531,5237,7062,1109631.0,0,153532
153532,5342,7056,1109642.0,0,153533
153533,5237,7062,1109642.0,0,153534
153534,5446,7052,1109644.0,0,153535
153535,5210,7056,1109645.0,0,153536
153536,5342,7053,1109645.0,0,153537
153537,669,7056,1109656.0,0,153538
153538,5237,7057,1109660.0,0,153539
153539,2756,7078,1109661.0,0,153540
153540,624,7076,1109663.0,0,153541
153541,624,7077,1109663.0,0,153542
153542,5237,7055,1109666.0,0,153543
153543,507,7076,1109667.0,0,153544
153544,669,7055,1109669.0,0,153545
153545,5451,7058,1109674.0,0,153546
153546,5237,7055,1109675.0,0,153547
153547,5451,7050,1109678.0,0,153548
153548,5237,7057,1109681.0,0,153549
153549,669,7057,1109688.0,0,153550
153550,5451,7051,1109695.0,0,153551
153551,5444,7055,1109699.0,0,153552
153552,5444,7067,1109700.0,0,153553
153553,1460,7075,1109702.0,0,153554
153554,2939,7065,1109702.0,0,153555
153555,5277,7056,1109702.0,0,153556
153556,2939,7066,1109703.0,0,153557
153557,624,7076,1109706.0,0,153558
153558,624,7079,1109706.0,0,153559
153559,5237,7057,1109708.0,0,153560
153560,2939,7056,1109708.0,0,153561
153561,5277,7056,1109710.0,0,153562
153562,5237,7057,1109712.0,0,153563
153563,5277,7052,1109713.0,0,153564
153564,2939,7065,1109717.0,0,153565
153565,294,7070,1109720.0,0,153566
153566,3656,7078,1109721.0,0,153567
153567,294,7083,1109721.0,0,153568
153568,5303,7076,1109733.0,0,153569
153569,5446,7052,1109749.0,0,153570
153570,5452,7049,1109758.0,0,153571
153571,1460,7060,1109781.0,0,153572
153572,1460,7073,1109791.0,0,153573
153573,2519,7060,1109793.0,0,153574
153574,1136,7060,1109798.0,0,153575
153575,4641,7060,1109813.0,0,153576
153576,1136,7081,1109816.0,0,153577
153577,4641,7070,1109817.0,0,153578
153578,1136,7060,1109821.0,0,153579
153579,1136,7076,1109827.0,0,153580
153580,5444,7062,1109828.0,0,153581
153581,5205,7060,1109843.0,0,153582
153582,134,7081,1109845.0,0,153583
153583,1460,7073,1109847.0,0,153584
153584,5205,7073,1109853.0,0,153585
153585,5444,7062,1109855.0,0,153586
153586,5205,7073,1109855.0,0,153587
153587,5444,7062,1109865.0,0,153588
153588,5237,7056,1109870.0,0,153589
153589,5444,7055,1109872.0,0,153590
153590,5444,7057,1109882.0,0,153591
153591,148,7056,1109908.0,0,153592
153592,148,7051,1109923.0,0,153593
153593,1580,7052,1109976.0,0,153594
153594,1460,7070,1109985.0,0,153595
153595,1460,7075,1109986.0,0,153596
153596,1580,7052,1110001.0,0,153597
153597,3376,7081,1110006.0,0,153598
153598,3376,7082,1110007.0,0,153599
153599,2091,7060,1110013.0,0,153600
153600,4718,7083,1110053.0,0,153601
153601,5237,7055,1110082.0,0,153602
153602,5002,7055,1110098.0,0,153603
153603,5002,7057,1110104.0,0,153604
153604,5321,7056,1110149.0,0,153605
153605,4791,7054,1110159.0,0,153606
153606,5321,7051,1110160.0,0,153607
153607,5452,7058,1110187.0,0,153608
153608,4459,7052,1110191.0,0,153609
153609,4459,7056,1110205.0,0,153610
153610,5452,7058,1110208.0,0,153611
153611,5237,7057,1110222.0,0,153612
153612,294,7080,1110229.0,0,153613
153613,5452,7058,1110234.0,0,153614
153614,1460,7072,1110246.0,0,153615
153615,5152,7062,1110248.0,0,153616
153616,294,7080,1110251.0,0,153617
153617,5152,7062,1110261.0,0,153618
153618,5452,7051,1110268.0,0,153619
153619,5152,7062,1110272.0,0,153620
153620,5152,7055,1110275.0,0,153621
153621,5152,7057,1110280.0,0,153622
153622,1460,7073,1110283.0,0,153623
153623,5152,7057,1110295.0,0,153624
153624,4209,7077,1110297.0,0,153625
153625,4101,7056,1110316.0,0,153626
153626,4101,7055,1110327.0,0,153627
153627,5237,7055,1110335.0,0,153628
153628,5452,7051,1110346.0,0,153629
153629,557,7056,1110363.0,0,153630
153630,5205,7074,1110367.0,0,153631
153631,5205,7075,1110367.0,0,153632
153632,5205,7074,1110370.0,0,153633
153633,3369,7056,1110374.0,0,153634
153634,3369,7055,1110378.0,0,153635
153635,4101,7056,1110383.0,0,153636
153636,4978,7078,1110395.0,0,153637
153637,4978,7060,1110399.0,0,153638
153638,4978,7078,1110401.0,0,153639
153639,573,7060,1110409.0,0,153640
153640,1537,7060,1110505.0,0,153641
153641,522,7060,1110519.0,0,153642
153642,3369,7062,1110522.0,0,153643
153643,522,7081,1110525.0,0,153644
153644,1580,7053,1110539.0,0,153645
153645,1580,7063,1110540.0,0,153646
153646,1580,7053,1110541.0,0,153647
153647,3369,7062,1110543.0,0,153648
153648,1580,7053,1110560.0,0,153649
153649,5002,7057,1110560.0,0,153650
153650,3369,7055,1110568.0,0,153651
153651,3369,7057,1110574.0,0,153652
153652,5062,7056,1110577.0,0,153653
153653,5062,7057,1110588.0,0,153654
153654,5453,7049,1110591.0,0,153655
153655,254,7056,1110592.0,0,153656
153656,148,7052,1110608.0,0,153657
153657,1592,7056,1110611.0,0,153658
153658,5453,7049,1110615.0,0,153659
153659,3369,7057,1110615.0,0,153660
153660,5453,7049,1110616.0,0,153661
153661,3369,7057,1110617.0,0,153662
153662,5448,7060,1110618.0,0,153663
153663,3369,7057,1110619.0,0,153664
153664,5453,7051,1110622.0,0,153665
153665,5448,7051,1110647.0,0,153666
153666,4970,7056,1110652.0,0,153667
153667,5002,7072,1110654.0,0,153668
153668,4970,7054,1110656.0,0,153669
153669,1592,7051,1110685.0,0,153670
153670,557,7065,1110703.0,0,153671
153671,1592,7051,1110705.0,0,153672
153672,557,7065,1110706.0,0,153673
153673,551,7057,1110717.0,0,153674
153674,4791,7065,1110718.0,0,153675
153675,4244,7056,1110720.0,0,153676
153676,1592,7051,1110722.0,0,153677
153677,5448,7061,1110725.0,0,153678
153678,4791,7054,1110728.0,0,153679
153679,5448,7051,1110731.0,0,153680
153680,4791,7065,1110761.0,0,153681
153681,551,7073,1110768.0,0,153682
153682,254,7073,1110770.0,0,153683
153683,4244,7055,1110770.0,0,153684
153684,5277,7053,1110784.0,0,153685
153685,5277,7063,1110785.0,0,153686
153686,5048,7056,1110833.0,0,153687
153687,1686,7060,1110840.0,0,153688
153688,5048,7073,1110854.0,0,153689
153689,1592,7051,1110871.0,0,153690
153690,4983,7058,1110880.0,0,153691
153691,254,7074,1110893.0,0,153692
153692,819,7054,1110897.0,0,153693
153693,5206,7058,1110902.0,1,153694
153694,5205,7076,1110915.0,0,153695
153695,5205,7077,1110916.0,0,153696
153696,5205,7076,1110918.0,0,153697
153697,254,7076,1110926.0,0,153698
153698,4244,7062,1110926.0,0,153699
153699,254,7078,1110937.0,0,153700
153700,4244,7062,1110940.0,0,153701
153701,1592,7056,1110942.0,0,153702
153702,1592,7051,1110947.0,0,153703
153703,254,7081,1110948.0,1,153704
153704,4244,7062,1110951.0,0,153705
153705,4958,7055,1110955.0,0,153706
153706,1592,7051,1110957.0,0,153707
153707,1592,7056,1110957.0,0,153708
153708,4958,7053,1110958.0,0,153709
153709,3807,7053,1110959.0,0,153710
153710,4395,7060,1110959.0,0,153711
153711,1537,7070,1110959.0,0,153712
153712,4244,7056,1110962.0,0,153713
153713,4244,7070,1110970.0,0,153714
153714,2939,7067,1110971.0,0,153715
153715,5277,7055,1110979.0,0,153716
153716,5277,7064,1110980.0,0,153717
153717,1592,7053,1110987.0,0,153718
153718,4244,7060,1110987.0,0,153719
153719,4786,7056,1111005.0,0,153720
153720,4244,7057,1111016.0,1,153721
153721,4786,7073,1111026.0,0,153722
153722,148,7053,1111046.0,0,153723
153723,557,7065,1111061.0,0,153724
153724,557,7067,1111062.0,0,153725
153725,557,7065,1111066.0,0,153726
153726,1460,7074,1111081.0,0,153727
153727,1460,7075,1111082.0,0,153728
153728,4103,7060,1111085.0,0,153729
153729,2939,7055,1111095.0,0,153730
153730,4907,7056,1111096.0,0,153731
153731,4913,7051,1111100.0,0,153732
153732,5062,7057,1111103.0,0,153733
153733,4913,7057,1111108.0,0,153734
153734,4913,7055,1111108.0,0,153735
153735,522,7070,1111111.0,0,153736
153736,522,7083,1111111.0,0,153737
153737,4907,7053,1111125.0,0,153738
153738,218,7053,1111166.0,0,153739
153739,218,7063,1111167.0,0,153740
153740,4907,7054,1111170.0,0,153741
153741,4907,7064,1111171.0,0,153742
153742,4907,7053,1111178.0,0,153743
153743,4907,7056,1111178.0,0,153744
153744,4907,7054,1111183.0,0,153745
153745,5454,7049,1111191.0,0,153746
153746,5455,7049,1111198.0,0,153747
153747,1460,7076,1111202.0,0,153748
153748,5454,7051,1111202.0,0,153749
153749,97,7060,1111203.0,0,153750
153750,5454,7051,1111204.0,0,153751
153751,5454,7050,1111210.0,0,153752
153752,5454,7061,1111210.0,0,153753
153753,5455,7051,1111211.0,0,153754
153754,1460,7077,1111214.0,0,153755
153755,1592,7053,1111218.0,0,153756
153756,5454,7051,1111222.0,0,153757
153757,4913,7062,1111231.0,0,153758
153758,5321,7061,1111242.0,1,153759
153759,669,7056,1111246.0,0,153760
153760,4913,7062,1111248.0,0,153761
153761,4913,7057,1111256.0,0,153762
153762,669,7073,1111264.0,0,153763
153763,4913,7057,1111268.0,0,153764
153764,4913,7073,1111272.0,0,153765
153765,669,7075,1111274.0,0,153766
153766,1686,7060,1111274.0,0,153767
153767,1686,7055,1111285.0,0,153768
153768,1686,7062,1111293.0,0,153769
153769,5454,7052,1111294.0,0,153770
153770,5454,7061,1111295.0,0,153771
153771,1686,7062,1111296.0,0,153772
153772,5454,7052,1111297.0,0,153773
153773,1460,7076,1111315.0,0,153774
153774,2939,7062,1111329.0,0,153775
153775,3450,7076,1111338.0,0,153776
153776,2939,7062,1111338.0,0,153777
153777,624,7078,1111346.0,0,153778
153778,2939,7062,1111346.0,0,153779
153779,624,7079,1111347.0,0,153780
153780,2939,7062,1111358.0,0,153781
153781,3450,7078,1111363.0,0,153782
153782,3450,7079,1111364.0,0,153783
153783,2939,7062,1111369.0,0,153784
153784,2939,7057,1111374.0,0,153785
153785,1460,7076,1111380.0,0,153786
153786,4073,7060,1111381.0,1,153787
153787,1460,7079,1111384.0,0,153788
153788,148,7053,1111399.0,0,153789
153789,2939,7057,1111407.0,0,153790
153790,1592,7053,1111424.0,0,153791
153791,5456,7049,1111508.0,0,153792
153792,4786,7074,1111513.0,0,153793
153793,4786,7075,1111514.0,0,153794
153794,5454,7052,1111518.0,0,153795
153795,5456,7049,1111521.0,0,153796
153796,5456,7051,1111527.0,0,153797
153797,522,7080,1111531.0,0,153798
153798,5447,7061,1111531.0,0,153799
153799,1592,7056,1111536.0,0,153800
153800,1592,7053,1111542.0,0,153801
153801,5002,7073,1111553.0,0,153802
153802,5456,7052,1111555.0,0,153803
153803,5456,7061,1111556.0,0,153804
153804,1592,7051,1111568.0,0,153805
153805,5440,7065,1111588.0,0,153806
153806,5440,7066,1111589.0,0,153807
153807,1592,7051,1111622.0,0,153808
153808,1460,7076,1111636.0,0,153809
153809,1592,7054,1111637.0,0,153810
153810,1460,7079,1111637.0,0,153811
153811,4791,7055,1111650.0,0,153812
153812,522,7080,1111678.0,0,153813
153813,3670,7056,1111683.0,0,153814
153814,522,7080,1111685.0,0,153815
153815,5401,7065,1111687.0,0,153816
153816,5401,7067,1111688.0,0,153817
153817,3670,7057,1111692.0,0,153818
153818,1617,7073,1111694.0,0,153819
153819,5030,7076,1111696.0,0,153820
153820,3670,7055,1111698.0,0,153821
153821,3670,7057,1111709.0,0,153822
153822,5457,7049,1111709.0,0,153823
153823,273,7056,1111710.0,0,153824
153824,5454,7053,1111716.0,0,153825
153825,5454,7063,1111717.0,0,153826
153826,5454,7053,1111719.0,0,153827
153827,5401,7054,1111726.0,0,153828
153828,5457,7052,1111726.0,0,153829
153829,3386,7056,1111727.0,0,153830
153830,5401,7067,1111727.0,0,153831
153831,5457,7052,1111729.0,0,153832
153832,5048,7074,1111734.0,0,153833
153833,5048,7075,1111735.0,0,153834
153834,3386,7051,1111744.0,0,153835
153835,5401,7055,1111747.0,0,153836
153836,5401,7066,1111748.0,0,153837
153837,5401,7054,1111752.0,0,153838
153838,3805,7060,1111753.0,0,153839
153839,5401,7055,1111755.0,0,153840
153840,5401,7066,1111756.0,0,153841
153841,3917,7065,1111761.0,0,153842
153842,3656,7081,1111762.0,0,153843
153843,3917,7065,1111764.0,0,153844
153844,1460,7076,1111767.0,0,153845
153845,1460,7079,1111768.0,0,153846
153846,3917,7065,1111770.0,0,153847
153847,4978,7081,1111778.0,0,153848
153848,4907,7065,1111796.0,0,153849
153849,4907,7066,1111797.0,0,153850
153850,1460,7078,1111799.0,0,153851
153851,1460,7079,1111801.0,0,153852
153852,3670,7057,1111810.0,0,153853
153853,5027,7056,1111811.0,0,153854
153854,3670,7073,1111823.0,0,153855
153855,5027,7053,1111825.0,0,153856
153856,97,7060,1111833.0,0,153857
153857,1686,7070,1111836.0,0,153858
153858,97,7051,1111838.0,0,153859
153859,3376,7083,1111853.0,0,153860
153860,4791,7062,1111858.0,0,153861
153861,1460,7081,1111864.0,0,153862
153862,522,7060,1111870.0,0,153863
153863,1460,7082,1111871.0,0,153864
153864,4047,7056,1111872.0,0,153865
153865,522,7070,1111873.0,0,153866
153866,4047,7052,1111877.0,0,153867
153867,4791,7062,1111889.0,0,153868
153868,4047,7052,1111890.0,0,153869
153869,4047,7055,1111894.0,0,153870
153870,522,7080,1111903.0,0,153871
153871,4013,7056,1111905.0,0,153872
153872,4791,7062,1111906.0,0,153873
153873,5205,7078,1111915.0,0,153874
153874,5205,7079,1111915.0,0,153875
153875,5205,7078,1111918.0,0,153876
153876,4013,7052,1111924.0,0,153877
153877,522,7072,1111930.0,0,153878
153878,4791,7062,1111934.0,0,153879
153879,2094,7060,1111941.0,0,153880
153880,2207,7056,1111944.0,0,153881
153881,4427,7060,1111945.0,0,153882
153882,4427,7073,1111955.0,0,153883
153883,4791,7062,1111955.0,0,153884
153884,5456,7053,1111980.0,0,153885
153885,5456,7063,1111981.0,0,153886
153886,4786,7074,1111990.0,0,153887
153887,4786,7077,1111991.0,0,153888
153888,1300,7073,1111999.0,0,153889
153889,4791,7056,1112005.0,0,153890
153890,4791,7055,1112023.0,0,153891
153891,4791,7062,1112032.0,0,153892
153892,5342,7064,1112048.0,0,153893
153893,5401,7062,1112054.0,0,153894
153894,4791,7073,1112055.0,0,153895
153895,4791,7075,1112059.0,0,153896
153896,4791,7073,1112066.0,0,153897
153897,5401,7073,1112068.0,0,153898
153898,3366,7056,1112102.0,0,153899
153899,3366,7051,1112108.0,0,153900
153900,5455,7052,1112110.0,0,153901
153901,5455,7061,1112110.0,0,153902
153902,5229,7056,1112130.0,0,153903
153903,218,7054,1112141.0,0,153904
153904,4517,7080,1112142.0,0,153905
153905,218,7064,1112142.0,0,153906
153906,5229,7053,1112146.0,0,153907
153907,4517,7080,1112155.0,0,153908
153908,4524,7056,1112160.0,0,153909
153909,4047,7062,1112166.0,0,153910
153910,4600,7056,1112167.0,0,153911
153911,4524,7055,1112170.0,0,153912
153912,4047,7062,1112171.0,0,153913
153913,4600,7052,1112179.0,0,153914
153914,4524,7057,1112179.0,0,153915
153915,4600,7055,1112183.0,0,153916
153916,4524,7057,1112186.0,0,153917
153917,3366,7055,1112188.0,0,153918
153918,4524,7057,1112188.0,0,153919
